ID_UF;ID;cas2008;cas2009;cas2010;cas2011;cas2012;cas2013;cas2014;cas2015;cas2016;cas2017;cas2018;pop2008;pop2009;pop2010;pop2011;pop2012;pop2013;pop2014;pop2015;pop2016;pop2017;pop2018;tx2008;tx2009;tx2010;tx2011;tx2012;tx2013;tx2014;tx2015;tx2016;tx2017;tx2018;Ano1;Ano2;Ano3 ;Ano4;Ano5;Ano6;Ano7;Ano8;Ano9;Ano10;Ano11;tx2008na
42;42015;8;6;6;3;14;12;4;8;7;14;8;86585;88225;91909;93601;95238;100444;102749;105033;107302;109551;111654;0,0924;0,0680;0,065282;0,032051;0,147;0,11947;0,03893;0,076167;0,065236;0,127794;0,07165;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,92395
28;28005;20;15;28;21;37;23;33;51;47;24;24;108686;109486;108731;109399;110051;113834;114584;115317;116034;116734;115915;0,1840;0,1370;0,257516;0,191958;0,336208;0,202049;0,287998;0,442259;0,405054;0,205596;0,207048;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,18416
15;15012;79;87;79;96;111;127;129;109;102;135;113;256324;260679;287560;293445;299079;308695;314645;320418;325988;331346;335866;0,3082;0,3337;0,274725;0,327148;0,371139;0,411409;0,409986;0,340181;0,312895;0,407429;0,336444;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,3824
27;27007;11;12;8;8;7;6;9;9;11;5;2;37626;37879;37387;37577;38080;39653;39837;40010;40171;40323;39702;0,2924;0,3168;0,213978;0,212896;0,183824;0,151313;0,225921;0,224944;0,273829;0,123999;0,050375;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,292351
50;50007;27;37;31;29;18;19;15;15;26;23;16;141873;143441;156176;158617;159326;165473;168170;170796;173387;175946;178672;0,1903;0,2579;0,198494;0,18283;0,112976;0,114822;0,089195;0,087824;0,149954;0,130722;0,08955;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,19311
31;31024;16;4;7;5;8;4;10;7;12;28;13;97652;98493;96831;97472;98083;101708;102388;103040;103660;104248;103818;0,1638;0,0406;0,072291;0,051297;0,081564;0,039328;0,097668;0,067935;0,115763;0,26859;0,125219;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,163847
43;43002;9;12;9;7;2;2;10;7;7;13;4;148111;147706;143804;143269;142756;147448;147231;147030;146839;146657;141592;0,0608;0,0812;0,062585;0,048859;0,01401;0,013564;0,06792;0,047609;0,047671;0,088642;0,02825;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,6765
33;33005;12;14;8;7;9;9;10;5;15;16;26;154978;155931;155699;156512;157349;158313;158889;159446;159884;160568;164718;0,0774;0,0898;0,051381;0,044725;0,057198;0,056849;0,062937;0,031359;0,093818;0,099646;0,157846;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,7743
42;42018;8;20;26;31;13;22;19;21;24;23;13;369235;372145;374934;377765;380567;392934;396845;400714;404558;408370;411040;0,0217;0,0537;0,069346;0,082062;0,03416;0,055989;0,047878;0,052406;0,059324;0,056321;0,031627;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,21666
15;15016;166;152;115;97;83;83;79;78;130;121;102;310574;316510;329008;334946;340793;350813;356928;362863;368588;374094;379626;0,5345;0,4802;0,349536;0,289599;0,24355;0,236593;0,221333;0,214957;0,352697;0,323448;0,268685;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,534494
35;35037;1;5;1;6;0;2;0;2;2;3;2;112046;112315;109809;109877;109974;113609;113792;113970;114144;114315;113990;0,0089;0,0445;0,009107;0,054607;NA;0,017604;NA;0,017548;0,017522;0,026243;0,017545;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,8925
31;31064;18;15;22;22;34;32;41;48;28;41;30;268001;270467;269600;271806;273881;284426;286690;288861;290926;292887;292614;0,0672;0,0555;0,081602;0,08094;0,124142;0,112507;0,143012;0,16617;0,096244;0,139986;0,102524;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,67164
31;31022;22;26;25;34;28;28;38;54;43;42;25;340748;345591;346045;350276;354385;369623;373951;378103;382056;385809;388970;0,0646;0,0752;0,072245;0,097066;0,07901;0,075753;0,101618;0,142818;0,112549;0,108862;0,064272;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,64564
31;31018;85;127;129;145;181;169;148;104;75;100;69;840286;853742;816568;829321;838094;873076;882384;891313;899809;907877;913018;0,1012;0,1488;0,157978;0,174842;0,215966;0,193568;0,167727;0,116682;0,083351;0,110147;0,075574;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,11156
24;24007;11;12;18;12;14;24;22;17;28;39;39;66289;66461;65024;65061;65130;67347;67467;67583;67698;67810;66848;0,1659;0,1806;0,276821;0,184442;0,214955;0,356363;0,326085;0,251543;0,413602;0,575136;0,583413;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,16594
25;25019;3;7;11;6;4;7;12;10;15;16;12;55352;55375;53992;53931;53880;54636;54604;54576;54547;54519;54572;0,0542;0,1264;0,203734;0,111253;0,074239;0,128121;0,219764;0,183231;0,274992;0,293476;0,219893;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,54199
31;31001;13;11;8;14;18;21;17;17;11;5;6;147179;148031;148829;149662;150490;155939;156877;157777;158634;159448;158523;0,0883;0,0743;0,053753;0,093544;0,119609;0,134668;0,108365;0,107747;0,069342;0,031358;0,037849;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,88328
23;23010;1;5;5;7;25;22;32;19;24;29;32;100200;101333;101353;102485;103290;105552;106512;107434;108319;109168;109791;0,0100;0,0493;0,049333;0,068303;0,242037;0,208428;0,300436;0,176853;0,221568;0,265646;0,291463;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,998
43;43015;20;15;15;12;6;14;10;12;30;14;19;163115;163932;157373;157622;157890;163508;163922;164313;164683;165031;163691;0,1226;0,0915;0,095315;0,076132;0,038001;0,085623;0,061005;0,073031;0,182168;0,084833;0,116072;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,122613
24;24004;28;30;29;17;27;28;44;34;32;47;53;138890;140217;140584;141750;142922;149243;150642;152003;153746;155043;153711;0,2016;0,2140;0,206282;0,119929;0,188914;0,187613;0,292083;0,22368;0,208135;0,303142;0,344803;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,21598
26;26007;31;44;30;38;39;24;20;27;52;61;54;175841;177095;179529;181394;183103;188822;190105;192226;193562;194850;195326;0,1763;0,2485;0,167104;0,209489;0,212995;0,127104;0,105205;0,14046;0,268648;0,313061;0,276461;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,176296
26;26008;261;259;212;240;237;231;280;409;419;527;361;821052;828290;852263;860519;868208;897926;906609;915023;923152;931005;933167;0,3179;0,3127;0,24875;0,278901;0,272976;0,25726;0,308843;0,446983;0,45388;0,566055;0,386855;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,317885
33;33011;133;166;149;116;125;149;115;101;134;177;189;693512;700166;680349;684411;688661;693577;696691;699699;702576;705384;723782;0,1918;0,2371;0,219005;0,169489;0,181512;0,214828;0,165066;0,144348;0,190727;0,250927;0,261128;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,191778
52;52014;8;7;1;3;5;13;12;22;14;35;35;111538;112478;113590;114503;115403;119921;121037;122130;123196;124236;125114;0,0717;0,0622;0,008804;0,0262;0,043326;0,108405;0,099143;0,180136;0,11364;0,281722;0,279745;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,71724
29;29030;45;41;90;79;105;121;102;115;126;119;138;255933;257650;263304;265169;267081;284635;286795;289292;291138;292868;283593;0,1758;0,1591;0,34181;0,297923;0,393139;0,425106;0,355655;0,397522;0,432784;0,406326;0,486613;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,175827
22;22006;2;2;5;2;3;3;2;2;3;1;0;105841;106015;104016;104089;104323;105074;105085;105099;105110;105119;106776;0,0189;0,0189;0,04807;0,019214;0,028757;0,028551;0,019032;0,01903;0,028542;0,009513;NA;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,18896
52;52011;14;9;13;10;7;16;17;19;32;32;18;107744;109268;107305;108495;109633;114333;115712;117066;118384;119668;121564;0,1299;0,0824;0,12115;0,09217;0,063849;0,139942;0,146916;0,162302;0,270307;0,267406;0,14807;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,129938
31;31050;7;12;4;9;9;7;8;33;29;22;9;442577;445853;441180;443694;446235;462479;465344;468088;470701;473180;470653;0,0158;0,0269;0,009067;0,020284;0,020169;0,015136;0,017192;0,0705;0,06161;0,046494;0,019122;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,15816
23;23027;2;2;3;2;6;8;8;10;21;17;23;98253;98845;96712;97081;97444;98938;99214;99477;99730;99971;100681;0,0204;0,0202;0,03102;0,020601;0,061574;0,080859;0,080634;0,100526;0,210569;0,170049;0,228444;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,2356
33;33014;8;9;11;11;24;7;24;34;44;25;27;161422;162431;163720;164746;165748;166905;167634;168338;169119;169776;174195;0,0496;0,0554;0,067188;0,066769;0,144798;0,04194;0,143169;0,201975;0,260172;0,147253;0,154999;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,4956
31;31062;16;18;18;38;18;35;41;37;47;77;40;229160;230375;221636;222077;222542;229741;230383;230993;231577;232130;228886;0,0698;0,0781;0,081214;0,171112;0,080884;0,152345;0,177965;0,160178;0,202956;0,331711;0,174759;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,6982
32;32009;1058;1098;947;915;919;848;858;673;571;724;503;1545090;1565080;1563129;1582912;1599855;1722164;1746455;1770314;1793601;1816290;1807630;0,6848;0,7016;0,605836;0,578049;0,574427;0,492404;0,491281;0,380159;0,318354;0,398615;0,278265;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,68475
29;29028;124;193;254;160;193;156;191;183;244;252;250;633326;635436;626487;628610;629222;664905;666427;668034;669534;669018;642790;0,1958;0,3037;0,405435;0,25453;0,306728;0,23462;0,286603;0,273938;0,364433;0,376671;0,38893;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,195792
26;26014;92;71;71;66;69;75;55;68;83;139;88;206255;206917;216643;216930;218234;224631;226008;227346;228636;229884;230459;0,4461;0,3431;0,327728;0,304246;0,316174;0,333881;0,243354;0,299104;0,363022;0,604653;0,381847;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,4465
35;35003;1;0;2;3;0;2;3;1;6;7;4;133951;134630;139507;140499;141487;147335;148510;149651;150770;151862;153210;0,0075;NA;0,014336;0,021352;NA;0,013575;0,020201;0,006682;0,039796;0,046094;0,026108;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,7465
42;42003;8;8;6;6;8;1;5;12;12;11;7;150531;151240;152439;153252;154003;158148;159189;160219;161242;162259;162754;0,0531;0,0529;0,03936;0,039151;0,051947;0,006323;0,031409;0,074897;0,074422;0,067793;0,04301;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,53145
41;41010;47;30;36;35;27;25;31;32;37;23;19;282504;285476;286963;289743;292405;305150;308397;311533;314606;317617;321255;0,1664;0,1051;0,125452;0,120797;0,092338;0,081927;0,10052;0,102718;0,117607;0,072414;0,059143;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,166369
41;41014;8;7;5;13;7;7;7;5;5;17;8;72343;72169;71176;71004;70836;72835;72749;72666;72582;72504;70669;0,1106;0,0970;0,070248;0,183088;0,09882;0,096108;0,096221;0,068808;0,068888;0,23447;0,113204;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,11584
41;41006;5;8;13;15;16;14;12;19;15;17;17;182835;183640;183957;184728;185506;192370;193449;194497;195521;196525;195785;0,0273;0,0436;0,070669;0,0812;0,086251;0,072776;0,062032;0,097688;0,076718;0,086503;0,08683;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,27347
41;41005;36;47;55;33;46;26;38;31;38;21;26;218856;218837;217490;217399;217415;224261;224566;224861;225148;225429;221559;0,1645;0,2148;0,252885;0,151795;0,211577;0,115936;0,169215;0,137863;0,168778;0,093156;0,11735;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,164492
41;41025;3;10;4;5;7;5;2;7;3;8;5;95878;96003;95305;95410;95516;98658;98899;99132;99362;99586;98226;0,0313;0,1042;0,041971;0,052405;0,073286;0,05068;0,020223;0,070613;0,030193;0,080333;0,050903;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,3129
41;41023;117;109;114;126;147;104;75;62;71;74;44;437828;441794;432805;435869;438658;456161;459734;463188;466570;469887;471299;0,2672;0,2467;0,263398;0,289078;0,335113;0,22799;0,163138;0,133855;0,152174;0,157485;0,093359;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,267228
41;41035;3;0;3;2;1;0;4;1;3;2;4;31472;31661;29056;29017;28994;29872;29885;29896;29908;29920;29317;0,0953;NA;0,103249;0,068925;0,03449;NA;0,133846;0,033449;0,100308;0,066845;0,13644;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,95323
41;41003;15;6;13;16;15;13;12;15;32;16;15;140930;142420;142455;143758;145037;151299;152865;154374;155856;157306;158969;0,1064;0,0421;0,091257;0,111298;0,103422;0,085923;0,078501;0,097167;0,205318;0,101713;0,094358;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,16436
41;41015;20;19;19;15;15;16;13;13;11;14;7;181745;181423;176283;175748;175226;180025;179693;179373;179059;178753;173847;0,1100;0,1047;0,107781;0,085349;0,085604;0,088877;0,072346;0,072475;0,061432;0,07832;0,040265;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,1144
41;41037;1338;1492;1464;1254;1162;1015;1051;984;1031;805;634;3147183;3194246;3055104;3090916;3120488;3258115;3294011;3328666;3362636;3395956;3438591;0,4251;0,4671;0,479198;0,405705;0,372378;0,31153;0,319064;0,295614;0,306605;0,237047;0,184378;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,425142
41;41012;5;3;0;4;3;2;3;3;3;4;4;46427;46235;46360;46244;46129;47422;47359;47301;47240;47185;45969;0,1077;0,0649;NA;0,086498;0,065035;0,042175;0,063346;0,063424;0,063506;0,084773;0,087015;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,17696
41;41008;1;0;1;2;2;2;0;1;1;3;0;33982;33958;34673;34757;34815;35982;36091;36195;36294;36395;35958;0,0294;NA;0,028841;0,057542;0,057447;0,055583;NA;0,027628;0,027553;0,082429;NA;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,29427
41;41024;246;209;201;154;196;132;108;120;110;103;107;470799;477707;408785;409521;410212;424020;425301;426541;427754;428943;423858;0,5225;0,4375;0,491701;0,376049;0,477802;0,311306;0,253938;0,281333;0,257157;0,240125;0,252443;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,522516
41;41026;9;21;12;28;21;20;27;30;27;27;10;238779;239664;242445;243517;244577;253675;255135;256550;257934;259290;258430;0,0377;0,0876;0,049496;0,114982;0,085863;0,078841;0,105826;0,116936;0,104678;0,104131;0,038695;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,37692
41;41004;9;11;12;8;10;11;24;20;16;18;16;120465;119427;116764;115778;114831;117164;116297;115459;114639;113835;108605;0,0747;0,0921;0,102771;0,069098;0,087084;0,093885;0,206368;0,173222;0,139569;0,158124;0,147323;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,7471
41;41029;40;41;46;57;58;66;79;62;57;83;67;390025;392385;378268;379251;380287;393616;395230;396791;398317;399815;396668;0,1026;0,1045;0,121607;0,150296;0,152516;0,167676;0,199884;0,156254;0,143102;0,207596;0,168907;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,12558
41;41017;4;12;1;0;4;3;3;3;1;2;1;79320;79752;77320;77587;77805;80534;80870;81195;81513;81826;81150;0,0504;0,1505;0,012933;NA;0,051411;0,037251;0,037097;0,036948;0,012268;0,024442;0,012323;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,5429
41;41032;8;6;6;1;8;1;5;3;4;5;7;97181;97664;97530;97897;98329;101993;102586;103158;103719;104269;103937;0,0823;0,0614;0,06152;0,010215;0,08136;0,009805;0,04874;0,029082;0,038566;0,047953;0,067348;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,82321
41;41013;3;11;12;8;13;9;5;11;11;8;13;145937;145441;137619;136746;135867;138951;138183;137442;136714;136001;130606;0,0206;0,0756;0,087197;0,058503;0,095682;0,064771;0,036184;0,080034;0,08046;0,058823;0,099536;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,2557
41;41016;7;6;5;14;3;6;5;6;10;11;8;125114;125569;122502;122782;123002;127155;127552;127938;128315;128682;127204;0,0559;0,0478;0,040816;0,114023;0,02439;0,047187;0,0392;0,046898;0,077933;0,085482;0,062891;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,55949
41;41020;7;8;3;5;1;3;5;5;5;9;9;104123;105061;100307;100778;101239;105033;105662;106270;106865;107448;107166;0,0672;0,0761;0,029908;0,049614;0,009878;0,028562;0,047321;0,04705;0,046788;0,083761;0,083982;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,67228
41;41036;8;1;7;7;4;4;7;10;13;6;9;47247;47281;49451;49673;49890;51750;52049;52339;52623;52902;52730;0,1693;0,0212;0,141554;0,140922;0,080176;0,077295;0,134489;0,191062;0,24704;0,113417;0,170681;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,169323
41;41011;166;168;156;147;212;115;136;97;138;120;67;718740;726301;724496;731145;737502;769182;776988;784520;791907;799151;807107;0,2310;0,2313;0,215322;0,201055;0,287457;0,149509;0,175035;0,123642;0,174263;0,150159;0,083013;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,2396
41;41009;61;68;79;92;123;107;85;63;75;79;64;515381;521544;540541;547350;554000;580303;588178;595781;603235;610544;622791;0,1184;0,1304;0,14615;0,168083;0,222022;0,184386;0,144514;0,105744;0,12433;0,129393;0,102763;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,118359
41;41030;11;10;10;10;8;10;14;7;13;7;11;92287;92974;90358;90797;91210;94624;95186;95730;96263;96699;96436;0,1192;0,1076;0,110671;0,110136;0,08771;0,105681;0,14708;0,073122;0,135047;0,07239;0,114065;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,119193
41;41038;45;71;54;25;40;53;58;63;75;84;80;255173;256933;265362;267664;269858;281270;283981;286602;289169;291687;294160;0,1764;0,2763;0,203496;0,093401;0,148226;0,188431;0,204239;0,219817;0,259364;0,28798;0,271961;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,176351
41;41001;25;24;36;29;32;42;49;49;54;38;27;269253;270180;270886;271800;272756;282595;283984;285326;286640;287930;286223;0,0928;0,0888;0,132897;0,106696;0,117321;0,148623;0,172545;0,171733;0,18839;0,131977;0,094332;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,92849
41;41027;13;17;16;16;21;18;6;14;12;12;12;157566;158135;159397;160101;160750;166665;167576;168455;169315;170160;169431;0,0825;0,1075;0,100378;0,099937;0,130638;0,108001;0,035805;0,083108;0,070874;0,070522;0,070825;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,8255
41;41028;6;4;2;6;4;7;2;4;3;5;10;80041;79477;75744;75037;74361;75787;75156;74548;73952;73366;69520;0,0750;0,0503;0,026405;0,079961;0,053792;0,092364;0,026611;0,053657;0,040567;0,068151;0,143843;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,74962
41;41021;38;48;49;32;36;30;45;47;57;38;46;428397;432690;430075;433597;437091;455502;459835;464018;468117;472138;475944;0,0887;0,1109;0,113934;0,073801;0,082363;0,065861;0,097861;0,101289;0,121764;0,080485;0,09665;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,8873
41;41007;23;11;11;13;13;16;8;11;15;12;11;83480;83420;82542;82481;82422;84929;84973;85016;85057;85098;83410;0,2755;0,1319;0,133265;0,157612;0,157725;0,188393;0,094148;0,129387;0,176352;0,141014;0,131879;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,275515
41;41031;6;6;5;2;8;9;12;9;6;14;10;130794;132018;128316;129095;129917;135093;136147;137161;138160;139137;139540;0,0459;0,0454;0,038966;0,015492;0,061578;0,066621;0,08814;0,065616;0,043428;0,10062;0,071664;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,45874
41;41039;2;5;9;7;2;6;5;6;9;12;12;88033;88822;89484;90296;91035;94878;95791;96671;97536;98383;99210;0,0227;0,0563;0,100577;0,077523;0,02197;0,063239;0,052197;0,062066;0,092274;0,121972;0,120956;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,22719
41;41034;2;5;2;1;1;1;1;2;2;2;2;62742;63337;62312;62767;63207;65779;66335;66872;67397;67912;68243;0,0319;0,0789;0,032097;0,015932;0,015821;0,015202;0,015075;0,029908;0,029675;0,02945;0,029307;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,31877
41;41019;42;29;25;32;41;28;52;52;60;39;36;160790;162128;158994;159972;160909;167218;168444;169619;170773;171905;172139;0,2612;0,1789;0,157239;0,200035;0,254802;0,167446;0,308708;0,306569;0,351344;0,226869;0,209133;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,26121
41;41022;127;95;90;90;86;66;40;63;55;41;48;373201;375903;377799;380409;382940;398350;401577;404688;407741;410734;412304;0,3403;0,2527;0,238222;0,236587;0,224578;0,165683;0,099607;0,155675;0,13489;0,099821;0,116419;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,34299
41;41002;49;58;64;55;38;36;42;40;44;49;48;264857;265325;265131;265648;266174;275238;276155;277040;277906;278758;275719;0,1850;0,2186;0,24139;0,207041;0,142764;0,130796;0,152089;0,144383;0,158327;0,17578;0,17409;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,1855
41;41033;3;5;6;12;7;10;9;7;8;9;6;120808;121658;116709;117093;117480;121681;122250;122798;123337;123949;123124;0,0248;0,0411;0,05141;0,102483;0,059585;0,082182;0,07362;0,057004;0,064863;0,072611;0,048731;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,24833
41;41018;3;4;2;9;3;4;3;3;1;0;5;97653;97589;98837;98974;99079;102330;102573;102808;103040;103267;101838;0,0307;0,0410;0,020235;0,090933;0,030279;0,039089;0,029247;0,029181;0,009705;NA;0,049098;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,3721
11;11005;4;6;7;4;10;3;17;10;11;14;9;164622;167103;171099;173619;176003;192354;195532;198611;201599;204494;202900;0,0243;0,0359;0,040912;0,023039;0,056817;0,015596;0,086942;0,05035;0,054564;0,068462;0,044357;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,24298
11;11003;70;94;63;70;80;73;62;54;67;53;44;227590;227620;228320;228440;228654;246464;247558;248619;249644;250643;236369;0,3076;0,4130;0,275929;0,306426;0,349874;0,296189;0,250446;0,2172;0,268382;0,211456;0,18615;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,37571
11;11006;17;21;32;17;17;32;39;47;45;30;23;227590;227620;228320;228440;228654;246464;247558;248619;249644;250643;236369;0,0747;0,0923;0,140154;0,074418;0,074348;0,129836;0,157539;0,189044;0,180257;0,119692;0,097305;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,74696
11;11008;1;0;6;3;3;2;2;5;2;7;3;53965;53234;53065;52452;51890;55202;54808;54424;54053;53694;47867;0,0185;NA;0,113069;0,057195;0,057815;0,036231;0,036491;0,091871;0,037001;0,130368;0,062674;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,18531
11;11002;8;1;8;5;4;6;11;8;7;9;5;70605;71705;71365;72298;73193;79879;81101;82285;83432;84545;83480;0,1133;0,0139;0,1121;0,069158;0,05465;0,075114;0,135633;0,097223;0,083901;0,106452;0,059895;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,11336
11;11004;33;49;21;14;22;21;54;31;65;52;36;295034;294006;295494;294803;294157;315964;316402;316823;317230;317627;295352;0,1119;0,1667;0,071067;0,047489;0,07479;0,066463;0,170669;0,097846;0,204899;0,163714;0,121888;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,111852
11;11001;143;164;189;162;183;150;186;186;220;183;154;486884;493445;538380;550094;559543;613757;625834;637530;648872;659874;662715;0,2937;0,3324;0,351053;0,294495;0,327053;0,244396;0,297203;0,291751;0,33905;0,277326;0,232377;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,29374
11;11007;7;14;22;10;19;13;27;41;48;28;28;219734;221875;224068;227851;231482;240175;242875;245521;248118;250657;249343;0,0319;0,0631;0,098184;0,043888;0,08208;0,054127;0,111168;0,166992;0,193456;0,111706;0,112295;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,31857
13;13003;13;17;14;20;24;22;16;20;21;22;21;49796;50332;48033;49155;49500;51941;52413;52876;53328;53773;53305;0,2611;0,3378;0,291466;0,406876;0,484848;0,423557;0,305268;0,378243;0,393789;0,409127;0,393959;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,26165
13;13011;0;2;2;4;1;2;2;0;5;8;9;49796;50332;48033;49155;49500;51941;52413;52876;53328;53773;53305;NA;0,0397;0,041638;0,081375;0,020202;0,038505;0,038158;NA;0,093759;0,148774;0,16884;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
13;13006;9;4;9;17;16;15;27;16;36;61;43;131674;132518;151919;154456;156671;166344;169227;172058;174835;177551;178314;0,0684;0,0302;0,059242;0,110064;0,102125;0,090175;0,159549;0,092992;0,205908;0,343563;0,241148;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,68351
13;13009;3;3;6;10;9;6;6;17;18;15;13;154218;157269;151977;154243;156384;165918;168711;171452;174140;176769;177387;0,0195;0,0191;0,03948;0,064833;0,057551;0,036162;0,035564;0,099153;0,103365;0,084857;0,073286;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,19453
13;13002;0;0;0;0;0;0;0;0;1;0;2;23076;22373;24653;24951;25044;24393;23966;23548;23137;22736;21451;0,0000;NA;NA;NA;NA;NA;NA;NA;0,043221;NA;0,093236;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
13;13004;1;3;0;2;2;1;2;4;4;3;9;123437;125491;127829;129802;131695;139876;142338;144754;147121;149439;150133;0,0081;0,0239;NA;0,015408;0,015187;0,007149;0,014051;0,027633;0,027189;0,020075;0,059947;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,811
13;13013;10;11;5;14;17;20;14;14;16;13;27;155149;157553;165027;168370;170985;181887;185281;188610;191878;195073;196293;0,0645;0,0698;0,030298;0,08315;0,099424;0,109958;0,075561;0,074227;0,083386;0,066642;0,137549;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,64454
